annee,ecole_id,academie,departement,rep_status,niveau,discipline,taille_classe,effectif_ecole,ips_ecole,exposition_dedoublement,score,taux_maitrise
2021,103,Nantes,Ain,Hors EP,6e,Français,23,28,17.61,0,89.15,71.61
2021,103,Nantes,Ain,Hors EP,6e,Mathématiques,28,28,17.61,0,89.67,79.66
2021,104,Paris,Bas-Rhin,REP,CP,Français,18,19,-0.6,1,73.19,62.97
2021,104,Paris,Bas-Rhin,REP,CP,Mathématiques,20,19,-0.6,0,59.55,51.79
2021,104,Paris,Bas-Rhin,REP,CE1,Français,22,19,-0.6,0,55.56,54.32
2021,104,Paris,Bas-Rhin,REP,CE1,Mathématiques,20,19,-0.6,0,64.15,51.75
2021,104,Paris,Bas-Rhin,REP,CM1,Français,16,19,-0.6,1,83.6,69.9
2021,104,Paris,Bas-Rhin,REP,CM1,Mathématiques,20,19,-0.6,0,63.46,62.72
2021,104,Paris,Bas-Rhin,REP,CM2,Français,21,19,-0.6,0,74.61,59.89
2021,104,Paris,Bas-Rhin,REP,CM2,Mathématiques,21,19,-0.6,0,66.06,56.63
2021,104,Paris,Bas-Rhin,REP,6e,Français,17,19,-0.6,1,89.52,81.2
2021,104,Paris,Bas-Rhin,REP,6e,Mathématiques,21,19,-0.6,0,73.54,65.55
2021,105,Lyon,Bouches-du-Rhône,Hors EP,CP,Français,24,27,-12.48,0,60.5,59.02
2021,105,Lyon,Bouches-du-Rhône,Hors EP,CP,Mathématiques,21,27,-12.48,0,73.4,52.69
2021,105,Lyon,Bouches-du-Rhône,Hors EP,CE1,Français,28,27,-12.48,0,61.43,50.77
2021,105,Lyon,Bouches-du-Rhône,Hors EP,CE1,Mathématiques,25,27,-12.48,0,71.29,62.06
2021,105,Lyon,Bouches-du-Rhône,Hors EP,CM1,Français,26,27,-12.48,0,73.02,62.65
2021,105,Lyon,Bouches-du-Rhône,Hors EP,CM1,Mathématiques,23,27,-12.48,0,73.88,55.57
2021,105,Lyon,Bouches-du-Rhône,Hors EP,CM2,Français,24,27,-12.48,0,82.88,76.75
2021,105,Lyon,Bouches-du-Rhône,Hors EP,CM2,Mathématiques,21,27,-12.48,0,80.23,75.57
2021,105,Lyon,Bouches-du-Rhône,Hors EP,6e,Français,25,27,-12.48,0,89.97,78.45
2021,105,Lyon,Bouches-du-Rhône,Hors EP,6e,Mathématiques,25,27,-12.48,0,92.7,78.49
2021,106,Lille,Gironde,Hors EP,CP,Français,27,24,-1.32,0,63.35,55.52
2021,106,Lille,Gironde,Hors EP,CP,Mathématiques,27,24,-1.32,0,61.57,61.74
2021,106,Lille,Gironde,Hors EP,CE1,Français,24,24,-1.32,0,69.29,71.65
2021,106,Lille,Gironde,Hors EP,CE1,Mathématiques,22,24,-1.32,0,72.42,73.5
2021,106,Lille,Gironde,Hors EP,CM1,Français,26,24,-1.32,0,84.0,75.38
2021,106,Lille,Gironde,Hors EP,CM1,Mathématiques,26,24,-1.32,0,74.35,54.96
2021,106,Lille,Gironde,Hors EP,CM2,Français,25,24,-1.32,0,84.89,73.88
2021,106,Lille,Gironde,Hors EP,CM2,Mathématiques,32,24,-1.32,0,75.81,69.7
2021,106,Lille,Gironde,Hors EP,6e,Français,29,24,-1.32,0,87.67,74.19
2021,106,Lille,Gironde,Hors EP,6e,Mathématiques,26,24,-1.32,0,83.36,73.91
2021,107,Bordeaux,Hérault,Hors EP,CP,Français,30,27,1.76,0,63.7,67.53
2021,107,Bordeaux,Hérault,Hors EP,CP,Mathématiques,26,27,1.76,0,65.06,59.82
2021,107,Bordeaux,Hérault,Hors EP,CE1,Français,25,27,1.76,0,64.3,63.12
2021,107,Bordeaux,Hérault,Hors EP,CE1,Mathématiques,31,27,1.76,0,66.97,63.25
2021,107,Bordeaux,Hérault,Hors EP,CM1,Français,26,27,1.76,0,83.52,71.6
2021,107,Bordeaux,Hérault,Hors EP,CM1,Mathématiques,27,27,1.76,0,67.37,58.16
2021,107,Bordeaux,Hérault,Hors EP,CM2,Français,27,27,1.76,0,86.49,78.49
2021,107,Bordeaux,Hérault,Hors EP,CM2,Mathématiques,22,27,1.76,0,77.26,70.46
2021,107,Bordeaux,Hérault,Hors EP,6e,Français,24,27,1.76,0,94.14,70.86
2021,107,Bordeaux,Hérault,Hors EP,6e,Mathématiques,26,27,1.76,0,85.16,75.31
2021,108,Nantes,Loire,REP,CP,Français,17,16,6.32,1,69.44,66.1
2021,108,Nantes,Loire,REP,CP,Mathématiques,15,16,6.32,1,74.01,65.05
2021,108,Nantes,Loire,REP,CE1,Français,12,16,6.32,1,74.75,66.27
2021,108,Nantes,Loire,REP,CE1,Mathématiques,15,16,6.32,1,65.16,57.75
2021,108,Nantes,Loire,REP,CM1,Français,16,16,6.32,1,80.59,68.27
2021,108,Nantes,Loire,REP,CM1,Mathématiques,19,16,6.32,0,63.34,64.24
2021,108,Nantes,Loire,REP,CM2,Français,17,16,6.32,1,85.04,72.67
2021,108,Nantes,Loire,REP,CM2,Mathématiques,14,16,6.32,1,83.88,69.06
2021,108,Nantes,Loire,REP,6e,Français,13,16,6.32,1,89.46,74.22
2021,108,Nantes,Loire,REP,6e,Mathématiques,13,16,6.32,1,77.97,68.51
2021,109,Paris,Maine-et-Loire,REP,CP,Français,17,14,-4.57,1,67.32,64.12
2021,109,Paris,Maine-et-Loire,REP,CP,Mathématiques,17,14,-4.57,1,63.93,58.23
2021,109,Paris,Maine-et-Loire,REP,CE1,Français,18,14,-4.57,1,74.78,67.72
2021,109,Paris,Maine-et-Loire,REP,CE1,Mathématiques,13,14,-4.57,1,73.84,65.02
2021,109,Paris,Maine-et-Loire,REP,CM1,Français,12,14,-4.57,1,78.15,62.23
2021,109,Paris,Maine-et-Loire,REP,CM1,Mathématiques,14,14,-4.57,1,72.63,66.78
2021,109,Paris,Maine-et-Loire,REP,CM2,Français,14,14,-4.57,1,79.14,66.35
2021,109,Paris,Maine-et-Loire,REP,CM2,Mathématiques,16,14,-4.57,1,86.92,69.59
2021,109,Paris,Maine-et-Loire,REP,6e,Français,12,14,-4.57,1,98.53,81.95
2021,109,Paris,Maine-et-Loire,REP,6e,Mathématiques,14,14,-4.57,1,83.42,72.8
2021,110,Lyon,Moselle,REP,CP,Français,18,24,0.35,1,67.27,55.15
2021,110,Lyon,Moselle,REP,CP,Mathématiques,22,24,0.35,0,60.25,56.77
2021,110,Lyon,Moselle,REP,CE1,Français,20,24,0.35,0,59.99,57.57
2021,110,Lyon,Moselle,REP,CE1,Mathématiques,18,24,0.35,1,66.24,64.54
2021,110,Lyon,Moselle,REP,CM1,Français,20,24,0.35,0,68.2,60.53
2021,110,Lyon,Moselle,REP,CM1,Mathématiques,23,24,0.35,0,64.59,55.2
2021,110,Lyon,Moselle,REP,CM2,Français,19,24,0.35,0,74.56,67.21
2021,110,Lyon,Moselle,REP,CM2,Mathématiques,21,24,0.35,0,70.08,62.89
2021,110,Lyon,Moselle,REP,6e,Français,21,24,0.35,0,75.13,71.62
2021,110,Lyon,Moselle,REP,6e,Mathématiques,20,24,0.35,0,77.12,57.14
2021,111,Lille,Nord,REP,CP,Français,18,18,29.07,1,79.31,73.2
2021,111,Lille,Nord,REP,CP,Mathématiques,19,18,29.07,0,59.99,63.83
2021,111,Lille,Nord,REP,CE1,Français,19,18,29.07,0,68.07,62.61
2021,111,Lille,Nord,REP,CE1,Mathématiques,17,18,29.07,1,75.02,65.8
2021,111,Lille,Nord,REP,CM1,Français,18,18,29.07,1,91.62,71.27
2021,111,Lille,Nord,REP,CM1,Mathématiques,20,18,29.07,0,68.33,67.81
2021,111,Lille,Nord,REP,CM2,Français,16,18,29.07,1,90.65,75.84
2021,111,Lille,Nord,REP,CM2,Mathématiques,13,18,29.07,1,93.61,73.94
2021,111,Lille,Nord,REP,6e,Français,17,18,29.07,1,89.05,68.87
2021,111,Lille,Nord,REP,6e,Mathématiques,16,18,29.07,1,88.12,69.08
2021,112,Bordeaux,Paris,Hors EP,CP,Français,14,23,-1.53,0,72.76,66.82
2021,112,Bordeaux,Paris,Hors EP,CP,Mathématiques,17,23,-1.53,0,74.42,67.77
2021,112,Bordeaux,Paris,Hors EP,CE1,Français,17,23,-1.53,0,79.06,72.89
2021,112,Bordeaux,Paris,Hors EP,CE1,Mathématiques,18,23,-1.53,0,75.19,71.88
2021,112,Bordeaux,Paris,Hors EP,CM1,Français,18,23,-1.53,0,87.18,68.89
2021,112,Bordeaux,Paris,Hors EP,CM1,Mathématiques,20,23,-1.53,0,82.33,58.96
2021,112,Bordeaux,Paris,Hors EP,CM2,Français,19,23,-1.53,0,91.15,78.11
2021,112,Bordeaux,Paris,Hors EP,CM2,Mathématiques,19,23,-1.53,0,81.25,73.39
2021,112,Bordeaux,Paris,Hors EP,6e,Français,19,23,-1.53,0,96.67,82.64
2021,112,Bordeaux,Paris,Hors EP,6e,Mathématiques,19,23,-1.53,0,96.04,77.34
2021,113,Nantes,Puy-de-Dôme,REP,CP,Français,30,26,-2.17,0,50.92,50.83
2021,113,Nantes,Puy-de-Dôme,REP,CP,Mathématiques,24,26,-2.17,0,47.56,53.81
2021,113,Nantes,Puy-de-Dôme,REP,CE1,Français,23,26,-2.17,0,64.68,64.78
2021,113,Nantes,Puy-de-Dôme,REP,CE1,Mathématiques,26,26,-2.17,0,51.73,48.47
2021,113,Nantes,Puy-de-Dôme,REP,CM1,Français,17,26,-2.17,1,79.52,73.08
2021,113,Nantes,Puy-de-Dôme,REP,CM1,Mathématiques,23,26,-2.17,0,60.88,54.91
2021,113,Nantes,Puy-de-Dôme,REP,CM2,Français,27,26,-2.17,0,67.7,70.32
2021,113,Nantes,Puy-de-Dôme,REP,CM2,Mathématiques,23,26,-2.17,0,69.52,60.1
2021,113,Nantes,Puy-de-Dôme,REP,6e,Français,29,26,-2.17,0,71.95,74.57
2021,113,Nantes,Puy-de-Dôme,REP,6e,Mathématiques,23,26,-2.17,0,80.41,70.27
2021,114,Paris,Saône-et-Loire,REP,CP,Français,17,18,-12.83,1,61.93,56.64
2021,114,Paris,Saône-et-Loire,REP,CP,Mathématiques,19,18,-12.83,0,58.32,48.49
2021,114,Paris,Saône-et-Loire,REP,CE1,Français,12,18,-12.83,1,75.0,73.9
2021,114,Paris,Saône-et-Loire,REP,CE1,Mathématiques,14,18,-12.83,1,79.2,68.82
2021,114,Paris,Saône-et-Loire,REP,CM1,Français,12,18,-12.83,1,71.74,67.63
2021,114,Paris,Saône-et-Loire,REP,CM1,Mathématiques,16,18,-12.83,1,82.43,65.06
2021,114,Paris,Saône-et-Loire,REP,CM2,Français,16,18,-12.83,1,83.79,71.26
2021,114,Paris,Saône-et-Loire,REP,CM2,Mathématiques,15,18,-12.83,1,79.13,69.68
2021,114,Paris,Saône-et-Loire,REP,6e,Français,17,18,-12.83,1,89.9,82.16
2021,114,Paris,Saône-et-Loire,REP,6e,Mathématiques,13,18,-12.83,1,77.61,72.86
2021,115,Lyon,Ain,REP,CP,Français,15,19,-7.6,1,66.82,63.69
2021,115,Lyon,Ain,REP,CP,Mathématiques,19,19,-7.6,0,58.76,52.48
2021,115,Lyon,Ain,REP,CE1,Français,21,19,-7.6,0,59.4,44.85
2021,115,Lyon,Ain,REP,CE1,Mathématiques,20,19,-7.6,0,63.04,55.07
2021,115,Lyon,Ain,REP,CM1,Français,22,19,-7.6,0,62.96,61.17
2021,115,Lyon,Ain,REP,CM1,Mathématiques,23,19,-7.6,0,63.05,56.74
2021,115,Lyon,Ain,REP,CM2,Français,19,19,-7.6,0,81.82,72.65
2021,115,Lyon,Ain,REP,CM2,Mathématiques,24,19,-7.6,0,68.24,58.14
2021,115,Lyon,Ain,REP,6e,Français,18,19,-7.6,1,89.66,65.77
2021,115,Lyon,Ain,REP,6e,Mathématiques,18,19,-7.6,1,84.35,73.56
2021,116,Lille,Bas-Rhin,Hors EP,CP,Français,25,27,-10.97,0,68.1,69.43
2021,116,Lille,Bas-Rhin,Hors EP,CP,Mathématiques,26,27,-10.97,0,67.97,60.13
2021,116,Lille,Bas-Rhin,Hors EP,CE1,Français,27,27,-10.97,0,65.85,64.62
2021,116,Lille,Bas-Rhin,Hors EP,CE1,Mathématiques,23,27,-10.97,0,63.97,61.46
2021,116,Lille,Bas-Rhin,Hors EP,CM1,Français,27,27,-10.97,0,74.05,73.17
2021,116,Lille,Bas-Rhin,Hors EP,CM1,Mathématiques,20,27,-10.97,0,73.8,64.45
2021,116,Lille,Bas-Rhin,Hors EP,CM2,Français,23,27,-10.97,0,81.48,71.08
2021,116,Lille,Bas-Rhin,Hors EP,CM2,Mathématiques,23,27,-10.97,0,79.87,70.7
2021,116,Lille,Bas-Rhin,Hors EP,6e,Français,22,27,-10.97,0,89.91,72.91
2021,116,Lille,Bas-Rhin,Hors EP,6e,Mathématiques,21,27,-10.97,0,91.72,85.91
2021,117,Bordeaux,Bouches-du-Rhône,Hors EP,CP,Français,28,26,-3.44,0,55.62,51.01
2021,117,Bordeaux,Bouches-du-Rhône,Hors EP,CP,Mathématiques,27,26,-3.44,0,58.66,57.01
2021,117,Bordeaux,Bouches-du-Rhône,Hors EP,CE1,Français,26,26,-3.44,0,65.14,59.73
2021,117,Bordeaux,Bouches-du-Rhône,Hors EP,CE1,Mathématiques,23,26,-3.44,0,73.26,68.17
2021,117,Bordeaux,Bouches-du-Rhône,Hors EP,CM1,Français,26,26,-3.44,0,78.01,69.49
2021,117,Bordeaux,Bouches-du-Rhône,Hors EP,CM1,Mathématiques,22,26,-3.44,0,78.15,64.16
2021,117,Bordeaux,Bouches-du-Rhône,Hors EP,CM2,Français,28,26,-3.44,0,83.96,75.5
2021,117,Bordeaux,Bouches-du-Rhône,Hors EP,CM2,Mathématiques,29,26,-3.44,0,75.5,63.6
2021,117,Bordeaux,Bouches-du-Rhône,Hors EP,6e,Français,24,26,-3.44,0,82.28,63.33
2021,117,Bordeaux,Bouches-du-Rhône,Hors EP,6e,Mathématiques,27,26,-3.44,0,77.51,62.33
2021,118,Nantes,Gironde,Hors EP,CP,Français,21,26,0.73,0,77.06,71.04
2021,118,Nantes,Gironde,Hors EP,CP,Mathématiques,19,26,0.73,0,72.62,60.81
2021,118,Nantes,Gironde,Hors EP,CE1,Français,21,26,0.73,0,85.1,73.49
2021,118,Nantes,Gironde,Hors EP,CE1,Mathématiques,22,26,0.73,0,73.17,69.13
2021,118,Nantes,Gironde,Hors EP,CM1,Français,21,26,0.73,0,80.3,72.89
2021,118,Nantes,Gironde,Hors EP,CM1,Mathématiques,19,26,0.73,0,85.95,65.42
2021,118,Nantes,Gironde,Hors EP,CM2,Français,22,26,0.73,0,79.59,63.84
2021,118,Nantes,Gironde,Hors EP,CM2,Mathématiques,26,26,0.73,0,84.89,78.48
2021,118,Nantes,Gironde,Hors EP,6e,Français,19,26,0.73,0,89.76,77.73
2021,118,Nantes,Gironde,Hors EP,6e,Mathématiques,25,26,0.73,0,82.49,68.2
2021,119,Paris,Hérault,Hors EP,CP,Français,29,27,0.38,0,70.42,58.12
2021,119,Paris,Hérault,Hors EP,CP,Mathématiques,32,27,0.38,0,53.99,57.54
2021,119,Paris,Hérault,Hors EP,CE1,Français,25,27,0.38,0,72.57,72.48
2021,119,Paris,Hérault,Hors EP,CE1,Mathématiques,31,27,0.38,0,66.54,55.01
2021,119,Paris,Hérault,Hors EP,CM1,Français,27,27,0.38,0,83.29,74.0
2021,119,Paris,Hérault,Hors EP,CM1,Mathématiques,31,27,0.38,0,70.98,61.86
2021,119,Paris,Hérault,Hors EP,CM2,Français,31,27,0.38,0,79.81,68.42
2021,119,Paris,Hérault,Hors EP,CM2,Mathématiques,25,27,0.38,0,85.34,75.23
2021,119,Paris,Hérault,Hors EP,6e,Français,27,27,0.38,0,92.55,79.15
2021,119,Paris,Hérault,Hors EP,6e,Mathématiques,30,27,0.38,0,85.52,76.5
2021,120,Lyon,Loire,REP,CP,Français,21,19,-8.81,0,57.17,56.15
2021,120,Lyon,Loire,REP,CP,Mathématiques,22,19,-8.81,0,52.24,53.53
2021,120,Lyon,Loire,REP,CE1,Français,20,19,-8.81,0,59.56,61.79
2021,120,Lyon,Loire,REP,CE1,Mathématiques,21,19,-8.81,0,56.59,59.0
2021,120,Lyon,Loire,REP,CM1,Français,17,19,-8.81,1,79.11,66.65
2021,120,Lyon,Loire,REP,CM1,Mathématiques,21,19,-8.81,0,62.38,61.21
2021,120,Lyon,Loire,REP,CM2,Français,20,19,-8.81,0,71.75,72.94
2021,120,Lyon,Loire,REP,CM2,Mathématiques,17,19,-8.81,1,74.9,70.21
2021,120,Lyon,Loire,REP,6e,Français,14,19,-8.81,1,95.96,80.76
2021,120,Lyon,Loire,REP,6e,Mathématiques,15,19,-8.81,1,81.98,62.57
2021,121,Lille,Maine-et-Loire,Hors EP,CP,Français,19,23,-3.66,0,76.25,69.97
2021,121,Lille,Maine-et-Loire,Hors EP,CP,Mathématiques,23,23,-3.66,0,64.51,58.72
2021,121,Lille,Maine-et-Loire,Hors EP,CE1,Français,18,23,-3.66,0,79.59,65.23
2021,121,Lille,Maine-et-Loire,Hors EP,CE1,Mathématiques,19,23,-3.66,0,73.08,66.16
2021,121,Lille,Maine-et-Loire,Hors EP,CM1,Français,20,23,-3.66,0,85.34,72.5
2021,121,Lille,Maine-et-Loire,Hors EP,CM1,Mathématiques,19,23,-3.66,0,81.82,66.05
2021,121,Lille,Maine-et-Loire,Hors EP,CM2,Français,21,23,-3.66,0,85.88,74.42
2021,121,Lille,Maine-et-Loire,Hors EP,CM2,Mathématiques,21,23,-3.66,0,91.37,79.04
2021,121,Lille,Maine-et-Loire,Hors EP,6e,Français,20,23,-3.66,0,89.95,80.17
2021,121,Lille,Maine-et-Loire,Hors EP,6e,Mathématiques,19,23,-3.66,0,84.1,71.21
2021,122,Bordeaux,Moselle,Hors EP,CP,Français,22,20,-0.86,0,77.15,60.91
2021,122,Bordeaux,Moselle,Hors EP,CP,Mathématiques,27,20,-0.86,0,63.95,61.39
2021,122,Bordeaux,Moselle,Hors EP,CE1,Français,22,20,-0.86,0,67.83,55.84
2021,122,Bordeaux,Moselle,Hors EP,CE1,Mathématiques,21,20,-0.86,0,77.97,61.1
2021,122,Bordeaux,Moselle,Hors EP,CM1,Français,20,20,-0.86,0,84.14,74.58
2021,122,Bordeaux,Moselle,Hors EP,CM1,Mathématiques,23,20,-0.86,0,73.27,56.83
2021,122,Bordeaux,Moselle,Hors EP,CM2,Français,23,20,-0.86,0,92.15,75.93
2021,122,Bordeaux,Moselle,Hors EP,CM2,Mathématiques,19,20,-0.86,0,84.36,74.34
2021,122,Bordeaux,Moselle,Hors EP,6e,Français,21,20,-0.86,0,98.83,86.83
2021,122,Bordeaux,Moselle,Hors EP,6e,Mathématiques,22,20,-0.86,0,79.8,65.8
2021,123,Nantes,Nord,Hors EP,CP,Français,18,24,2.54,0,79.23,68.95
2021,123,Nantes,Nord,Hors EP,CP,Mathématiques,23,24,2.54,0,71.46,59.76
2021,123,Nantes,Nord,Hors EP,CE1,Français,25,24,2.54,0,72.67,71.98
2021,123,Nantes,Nord,Hors EP,CE1,Mathématiques,20,24,2.54,0,81.28,65.75
2021,123,Nantes,Nord,Hors EP,CM1,Français,28,24,2.54,0,72.32,69.46
2021,123,Nantes,Nord,Hors EP,CM1,Mathématiques,21,24,2.54,0,83.12,71.32
2021,123,Nantes,Nord,Hors EP,CM2,Français,19,24,2.54,0,77.12,79.98
2021,123,Nantes,Nord,Hors EP,CM2,Mathématiques,22,24,2.54,0,70.76,64.63
2021,123,Nantes,Nord,Hors EP,6e,Français,24,24,2.54,0,86.99,70.61
2021,123,Nantes,Nord,Hors EP,6e,Mathématiques,22,24,2.54,0,94.42,79.7
2021,124,Paris,Paris,REP,CP,Français,22,26,-18.85,0,57.81,54.61
2021,124,Paris,Paris,REP,CP,Mathématiques,25,26,-18.85,0,53.62,54.12
2021,124,Paris,Paris,REP,CE1,Français,22,26,-18.85,0,61.78,68.19
2021,124,Paris,Paris,REP,CE1,Mathématiques,19,26,-18.85,0,61.33,65.87
2021,124,Paris,Paris,REP,CM1,Français,20,26,-18.85,0,71.74,69.46
2021,124,Paris,Paris,REP,CM1,Mathématiques,19,26,-18.85,0,68.34,60.12
2021,124,Paris,Paris,REP,CM2,Français,23,26,-18.85,0,68.08,67.86
2021,124,Paris,Paris,REP,CM2,Mathématiques,23,26,-18.85,0,64.45,56.6
2021,124,Paris,Paris,REP,6e,Français,22,26,-18.85,0,70.58,60.63
2021,124,Paris,Paris,REP,6e,Mathématiques,23,26,-18.85,0,73.36,70.9
2021,125,Lyon,Puy-de-Dôme,Hors EP,CP,Français,23,23,3.53,0,70.84,64.49
2021,125,Lyon,Puy-de-Dôme,Hors EP,CP,Mathématiques,24,23,3.53,0,68.54,60.75
2021,125,Lyon,Puy-de-Dôme,Hors EP,CE1,Français,21,23,3.53,0,74.27,69.74
2021,125,Lyon,Puy-de-Dôme,Hors EP,CE1,Mathématiques,22,23,3.53,0,67.07,66.4
2021,125,Lyon,Puy-de-Dôme,Hors EP,CM1,Français,21,23,3.53,0,83.18,74.02
2021,125,Lyon,Puy-de-Dôme,Hors EP,CM1,Mathématiques,23,23,3.53,0,67.07,62.56
2021,125,Lyon,Puy-de-Dôme,Hors EP,CM2,Français,26,23,3.53,0,87.06,63.58
2021,125,Lyon,Puy-de-Dôme,Hors EP,CM2,Mathématiques,28,23,3.53,0,72.76,59.08
2021,125,Lyon,Puy-de-Dôme,Hors EP,6e,Français,25,23,3.53,0,91.46,77.6
2021,125,Lyon,Puy-de-Dôme,Hors EP,6e,Mathématiques,22,23,3.53,0,95.11,79.48
2021,126,Lille,Saône-et-Loire,REP,CP,Français,25,25,13.38,0,67.37,59.26
2021,126,Lille,Saône-et-Loire,REP,CP,Mathématiques,24,25,13.38,0,57.74,52.75
2021,126,Lille,Saône-et-Loire,REP,CE1,Français,26,25,13.38,0,46.44,46.22
2021,126,Lille,Saône-et-Loire,REP,CE1,Mathématiques,24,25,13.38,0,57.88,49.97
2021,126,Lille,Saône-et-Loire,REP,CM1,Français,26,25,13.38,0,63.44,59.14
2021,126,Lille,Saône-et-Loire,REP,CM1,Mathématiques,24,25,13.38,0,66.76,67.55
2021,126,Lille,Saône-et-Loire,REP,CM2,Français,24,25,13.38,0,76.29,67.6
2021,126,Lille,Saône-et-Loire,REP,CM2,Mathématiques,23,25,13.38,0,69.77,61.02
2021,126,Lille,Saône-et-Loire,REP,6e,Français,25,25,13.38,0,77.09,63.45
2021,126,Lille,Saône-et-Loire,REP,6e,Mathématiques,23,25,13.38,0,68.54,60.68
2021,127,Bordeaux,Ain,Hors EP,CP,Français,30,29,-12.41,0,64.0,57.37
2021,127,Bordeaux,Ain,Hors EP,CP,Mathématiques,29,29,-12.41,0,59.32,64.7
2021,127,Bordeaux,Ain,Hors EP,CE1,Français,28,29,-12.41,0,70.35,50.19
2021,127,Bordeaux,Ain,Hors EP,CE1,Mathématiques,31,29,-12.41,0,68.44,56.28
2021,127,Bordeaux,Ain,Hors EP,CM1,Français,28,29,-12.41,0,76.84,67.35
2021,127,Bordeaux,Ain,Hors EP,CM1,Mathématiques,30,29,-12.41,0,68.72,71.04
2021,127,Bordeaux,Ain,Hors EP,CM2,Français,27,29,-12.41,0,92.82,84.33
2021,127,Bordeaux,Ain,Hors EP,CM2,Mathématiques,31,29,-12.41,0,69.43,66.76
2021,127,Bordeaux,Ain,Hors EP,6e,Français,31,29,-12.41,0,72.57,57.33
2021,127,Bordeaux,Ain,Hors EP,6e,Mathématiques,30,29,-12.41,0,79.41,66.42
2021,128,Nantes,Bas-Rhin,REP,CP,Français,18,18,-7.76,1,61.63,54.42
2021,128,Nantes,Bas-Rhin,REP,CP,Mathématiques,13,18,-7.76,1,64.96,62.79
2021,128,Nantes,Bas-Rhin,REP,CE1,Français,19,18,-7.76,0,60.19,58.6
2021,128,Nantes,Bas-Rhin,REP,CE1,Mathématiques,17,18,-7.76,1,76.49,66.37
2021,128,Nantes,Bas-Rhin,REP,CM1,Français,12,18,-7.76,1,83.39,69.41
2021,128,Nantes,Bas-Rhin,REP,CM1,Mathématiques,16,18,-7.76,1,77.88,60.83
2021,128,Nantes,Bas-Rhin,REP,CM2,Français,17,18,-7.76,1,86.77,75.83
2021,128,Nantes,Bas-Rhin,REP,CM2,Mathématiques,16,18,-7.76,1,85.83,68.38
2021,128,Nantes,Bas-Rhin,REP,6e,Français,15,18,-7.76,1,88.76,76.83
2021,128,Nantes,Bas-Rhin,REP,6e,Mathématiques,16,18,-7.76,1,91.9,78.97
2021,129,Paris,Bouches-du-Rhône,REP+,CP,Français,13,21,2.89,1,67.55,61.53
2021,129,Paris,Bouches-du-Rhône,REP+,CP,Mathématiques,20,21,2.89,0,47.02,37.84
2021,129,Paris,Bouches-du-Rhône,REP+,CE1,Français,12,21,2.89,1,62.4,60.02
2021,129,Paris,Bouches-du-Rhône,REP+,CE1,Mathématiques,21,21,2.89,0,53.31,45.99
2021,129,Paris,Bouches-du-Rhône,REP+,CM1,Français,16,21,2.89,1,78.77,62.01
2021,129,Paris,Bouches-du-Rhône,REP+,CM1,Mathématiques,23,21,2.89,0,64.59,69.59
2021,129,Paris,Bouches-du-Rhône,REP+,CM2,Français,19,21,2.89,0,66.21,61.8
2021,129,Paris,Bouches-du-Rhône,REP+,CM2,Mathématiques,20,21,2.89,0,60.92,50.92
2021,129,Paris,Bouches-du-Rhône,REP+,6e,Français,17,21,2.89,1,79.17,75.04
2021,129,Paris,Bouches-du-Rhône,REP+,6e,Mathématiques,16,21,2.89,1,80.08,74.37
2021,130,Lyon,Gironde,REP,CP,Français,24,22,-12.2,0,60.12,46.53
2021,130,Lyon,Gironde,REP,CP,Mathématiques,25,22,-12.2,0,47.38,50.19
2021,130,Lyon,Gironde,REP,CE1,Français,21,22,-12.2,0,60.86,55.35
2021,130,Lyon,Gironde,REP,CE1,Mathématiques,19,22,-12.2,0,62.29,55.93
2021,130,Lyon,Gironde,REP,CM1,Français,18,22,-12.2,1,74.18,58.98
2021,130,Lyon,Gironde,REP,CM1,Mathématiques,20,22,-12.2,0,67.22,57.15
2021,130,Lyon,Gironde,REP,CM2,Français,23,22,-12.2,0,69.8,61.02
2021,130,Lyon,Gironde,REP,CM2,Mathématiques,21,22,-12.2,0,75.41,59.42
2021,130,Lyon,Gironde,REP,6e,Français,25,22,-12.2,0,77.86,67.83
2021,130,Lyon,Gironde,REP,6e,Mathématiques,24,22,-12.2,0,69.98,64.02
2021,131,Lille,Hérault,Hors EP,CP,Français,29,32,-0.62,0,70.04,58.52
2021,131,Lille,Hérault,Hors EP,CP,Mathématiques,29,32,-0.62,0,57.91,43.63
2021,131,Lille,Hérault,Hors EP,CE1,Français,25,32,-0.62,0,76.68,67.08
2021,131,Lille,Hérault,Hors EP,CE1,Mathématiques,26,32,-0.62,0,69.28,62.22
2021,131,Lille,Hérault,Hors EP,CM1,Français,29,32,-0.62,0,68.07,60.78
2021,131,Lille,Hérault,Hors EP,CM1,Mathématiques,27,32,-0.62,0,67.98,54.33
2021,131,Lille,Hérault,Hors EP,CM2,Français,26,32,-0.62,0,83.06,71.54
2021,131,Lille,Hérault,Hors EP,CM2,Mathématiques,26,32,-0.62,0,77.34,65.61
2021,131,Lille,Hérault,Hors EP,6e,Français,28,32,-0.62,0,91.83,66.34
2021,131,Lille,Hérault,Hors EP,6e,Mathématiques,29,32,-0.62,0,81.83,73.27
2021,132,Bordeaux,Loire,REP,CP,Français,18,20,-15.05,1,67.4,61.07
2021,132,Bordeaux,Loire,REP,CP,Mathématiques,16,20,-15.05,1,67.46,68.8
2021,132,Bordeaux,Loire,REP,CE1,Français,16,20,-15.05,1,73.35,69.16
2021,132,Bordeaux,Loire,REP,CE1,Mathématiques,17,20,-15.05,1,75.62,64.27
